structure,PC1,PC2,cluster_id,cluster_name,cluster_colour,cluster_hex_colour
bit_5481,-14.00215266600756,-4.22526683140861,3,4,blue,#8f81f7
bit_5482,15.023428165790763,-12.925845892618264,0,1,green,#4daf4a
bit_5483,-3.092423823948727,17.93409597131333,1,2,orange,#ff7f00
bit_5484,-14.00215266600756,-4.22526683140861,3,4,blue,#8f81f7
bit_5485,-7.39741064038651,12.631408552405562,1,2,orange,#ff7f00
bit_5486,-3.587454319120179,13.082849217302249,1,2,orange,#ff7f00
bit_5487,5.068397453983025,17.36433606527249,1,2,orange,#ff7f00
bit_5488,20.906777248142603,-8.203244321775795,0,1,green,#4daf4a
bit_5489,21.93921817268756,-12.290905664360368,0,1,green,#4daf4a
bit_5490,-15.124175383076151,-4.394832961125465,3,4,blue,#8f81f7
bit_5491,-13.25397913987271,-3.1083676001214595,3,4,blue,#8f81f7
bit_5492,9.780673268615708,14.290635982029398,1,2,orange,#ff7f00
bit_5493,18.533527542293783,-12.169831236795,0,1,green,#4daf4a
bit_5494,23.77621690040024,2.3165194281105896,0,1,green,#4daf4a
bit_5495,-14.51292159955436,-4.67186461565161,3,4,blue,#8f81f7
bit_5496,4.271359994354481,2.554998727223524,1,2,orange,#ff7f00
bit_5497,-3.2641528737598584,14.401767327349228,1,2,orange,#ff7f00
bit_5498,-10.874392369730982,-1.7576861919368052,3,4,blue,#8f81f7
bit_5499,-15.92299328487147,-3.502018895457009,3,4,blue,#8f81f7
bit_5500,-15.304952892980252,-4.467348710421953,3,4,blue,#8f81f7
bit_5501,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5502,-15.272920922406554,-4.479314752783015,3,4,blue,#8f81f7
bit_5503,-13.72988306462578,-1.6275916610314052,3,4,blue,#8f81f7
bit_5504,-13.183409125079594,-3.746810870191433,3,4,blue,#8f81f7
bit_5505,18.533527542293783,-12.169831236795,0,1,green,#4daf4a
bit_5506,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5507,-14.254247287839396,-2.49726322104362,3,4,blue,#8f81f7
bit_5508,19.36624125284663,2.2144578450251213,0,1,green,#4daf4a
bit_5509,22.506384829049708,2.313776243050804,0,1,green,#4daf4a
bit_5510,14.981420991671737,-12.999483078230016,0,1,green,#4daf4a
bit_5511,-12.534103357643325,-2.219049920060135,3,4,blue,#8f81f7
bit_5512,4.066787329636995,4.031023743379716,1,2,orange,#ff7f00
bit_5513,17.843056516215327,6.767596586940505,0,1,green,#4daf4a
bit_5514,-3.230756458811044,-14.217195801596963,2,3,pink,#f781bf
bit_5515,-8.073927501477653,11.9324420845913,1,2,orange,#ff7f00
bit_5516,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5517,-8.566627754513197,-0.7594588900990146,3,4,blue,#8f81f7
bit_5518,2.4316172666305085,5.456730189572464,1,2,orange,#ff7f00
bit_5519,6.51011541293001,16.04800549178364,1,2,orange,#ff7f00
bit_5520,-5.249847565454289,-11.445415756143465,2,3,pink,#f781bf
bit_5521,-3.249642345159072,12.183296526317896,1,2,orange,#ff7f00
bit_5522,-15.285639560331774,-4.296519620157824,3,4,blue,#8f81f7
bit_5523,-12.60001223002673,-1.827502029690456,3,4,blue,#8f81f7
bit_5524,14.139233094051546,-10.773604690713215,0,1,green,#4daf4a
bit_5525,-2.837878184860006,-14.16317841987406,2,3,pink,#f781bf
bit_5526,21.911830121280868,-12.24193412340994,0,1,green,#4daf4a
bit_5527,25.695661197555182,0.2366004393785709,0,1,green,#4daf4a
bit_5528,-7.845037804031214,-12.5871901892198,2,3,pink,#f781bf
bit_5529,21.63132377896086,-11.755017876231324,0,1,green,#4daf4a
bit_5530,-14.492494508602798,-2.447263038127885,3,4,blue,#8f81f7
bit_5531,-13.007799207848729,-1.2503509486134294,3,4,blue,#8f81f7
bit_5532,12.974825668676887,-9.662166423118276,0,1,green,#4daf4a
bit_5533,-3.151178731795582,-11.717166911673315,2,3,pink,#f781bf
bit_5534,21.44659051342157,-12.674726746182694,0,1,green,#4daf4a
bit_5535,-8.195385829713983,12.087243520655774,1,2,orange,#ff7f00
bit_5536,18.96242011976355,-12.626163455818022,0,1,green,#4daf4a
bit_5537,18.417535120735483,-12.183299821967632,0,1,green,#4daf4a
bit_5538,-14.240399886770964,-4.175266648492878,3,4,blue,#8f81f7
bit_5539,-8.139523201729025,3.420870090013181,3,4,blue,#8f81f7
bit_5540,-13.159348393303492,-2.642001588598133,3,4,blue,#8f81f7
bit_5541,-8.540686295293982,13.191219081124654,1,2,orange,#ff7f00
bit_5542,19.33790387098602,-4.558103789924028,0,1,green,#4daf4a
bit_5543,-14.568496702470895,-3.93887050875361,3,4,blue,#8f81f7
bit_5544,-14.240399886770964,-4.175266648492878,3,4,blue,#8f81f7
bit_5545,-8.195385829713983,12.087243520655774,1,2,orange,#ff7f00
bit_5546,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5547,-7.768749837908272,-12.71569134064081,2,3,pink,#f781bf
bit_5548,-8.195385829713983,12.087243520655774,1,2,orange,#ff7f00
bit_5549,-14.320156160222805,-2.10571533067394,3,4,blue,#8f81f7
bit_5550,-8.72439145296284,-14.029787531133048,2,3,pink,#f781bf
bit_5551,-5.408511690609354,13.287014295174655,1,2,orange,#ff7f00
bit_5552,9.308224000163374,16.974739997915314,1,2,orange,#ff7f00
bit_5553,-1.4019847591591883,10.725152585922928,1,2,orange,#ff7f00
bit_5554,3.493255869291404,15.93042942791865,1,2,orange,#ff7f00
bit_5555,-8.189351880510086,4.46168736386159,3,4,blue,#8f81f7
bit_5556,-14.00215266600756,-4.22526683140861,3,4,blue,#8f81f7
bit_5557,-15.339652165247054,-3.4870390966807987,3,4,blue,#8f81f7
bit_5558,-8.617332286708068,-12.024073336622529,2,3,pink,#f781bf
bit_5559,-8.189351880510086,4.46168736386159,3,4,blue,#8f81f7
bit_5560,23.9661945693978,2.2698194128441136,0,1,green,#4daf4a
bit_5561,-0.3547354690300482,-12.278169507706853,2,3,pink,#f781bf
bit_5562,-3.4202875250781437,14.413535339633906,1,2,orange,#ff7f00
bit_5563,-14.216714685797644,-4.420967430173888,3,4,blue,#8f81f7
bit_5564,-13.67990060651159,-1.588140874192388,3,4,blue,#8f81f7
bit_5565,18.417535120735483,-12.183299821967632,0,1,green,#4daf4a
bit_5566,20.12100044021752,-1.7576255834936725,0,1,green,#4daf4a
bit_5567,20.317001696740927,0.4294025542810809,0,1,green,#4daf4a
bit_5568,-14.312589844866094,-4.152074223280772,3,4,blue,#8f81f7
bit_5569,21.911830121280868,-12.24193412340994,0,1,green,#4daf4a
bit_5570,14.630392906554787,-12.924325386332171,0,1,green,#4daf4a
bit_5571,-8.195385829713983,12.087243520655774,1,2,orange,#ff7f00
bit_5572,-7.8770697746049185,-12.57522414685874,2,3,pink,#f781bf
bit_5573,21.92365045395441,2.8707852471392017,0,1,green,#4daf4a
bit_5574,-8.261294702097398,12.47879141102546,1,2,orange,#ff7f00
bit_5575,19.035635058924203,2.268725411612017,0,1,green,#4daf4a
bit_5576,22.04118112864361,-12.22185688404101,0,1,green,#4daf4a
bit_5577,21.180420347095644,-1.8228594424629168,0,1,green,#4daf4a
bit_5578,-2.670334178496679,-6.34601219256872,2,3,pink,#f781bf
bit_5579,-0.0349989344622161,16.269668115814234,1,2,orange,#ff7f00
bit_5580,-5.501097449661314,-11.778421012811036,2,3,pink,#f781bf
bit_5581,5.068397453983025,17.36433606527249,1,2,orange,#ff7f00
bit_5582,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5583,-12.018524725346865,-4.554986931947076,3,4,blue,#8f81f7
bit_5584,21.040330694134926,-1.691370902916491,0,1,green,#4daf4a
bit_5585,22.37917098443786,-2.2296552663886877,0,1,green,#4daf4a
bit_5586,19.596110871752767,-5.067786016343898,0,1,green,#4daf4a
bit_5587,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5588,-0.5816315278189211,15.016889417667622,1,2,orange,#ff7f00
bit_5589,-15.50720681338614,-3.9259489503375216,3,4,blue,#8f81f7
bit_5590,12.267326991418738,12.179345520383594,1,2,orange,#ff7f00
bit_5591,-14.447012727170945,-5.0634125060212885,3,4,blue,#8f81f7
bit_5592,-3.593076008415784,16.376593944786688,1,2,orange,#ff7f00
bit_5593,21.09356259295401,-0.5969046775597417,0,1,green,#4daf4a
bit_5594,21.95280540896072,-0.8150205372893552,0,1,green,#4daf4a
bit_5595,-8.290384198976362,-13.19686513909704,2,3,pink,#f781bf
bit_5596,5.926254275398798,8.523995878545904,1,2,orange,#ff7f00
bit_5597,5.068397453983025,17.36433606527249,1,2,orange,#ff7f00
bit_5598,-0.0349989344622161,16.269668115814234,1,2,orange,#ff7f00
bit_5599,16.769004411096603,-5.736276550290595,0,1,green,#4daf4a
bit_5600,14.548569502460916,0.390663762991974,0,1,green,#4daf4a
bit_5601,14.958259858261597,-4.680403107905772,0,1,green,#4daf4a
bit_5602,-0.3547354690300482,-12.278169507706853,2,3,pink,#f781bf
bit_5603,-12.96620081432062,-2.4825575744094084,3,4,blue,#8f81f7
bit_5604,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5605,0.916432973264936,9.587156900624038,1,2,orange,#ff7f00
bit_5606,0.0128157801594251,16.398367297311644,1,2,orange,#ff7f00
bit_5607,7.610328821687149,-4.525044674503089,0,1,green,#4daf4a
bit_5608,20.44039610578284,-0.1737048948181522,0,1,green,#4daf4a
bit_5609,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5610,-10.472814864478496,14.330032298965056,1,2,orange,#ff7f00
bit_5611,-8.144204770149623,4.640894763216773,3,4,blue,#8f81f7
bit_5612,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5613,22.451504399589737,-4.414108185479425,0,1,green,#4daf4a
bit_5614,20.202152789332526,-13.73963687035921,0,1,green,#4daf4a
bit_5615,-14.62137818169318,-6.250538446722584,3,4,blue,#8f81f7
bit_5616,-14.260991010167668,-1.6652053665269042,3,4,blue,#8f81f7
bit_5617,-8.282459656645184,-12.365083764309414,2,3,pink,#f781bf
bit_5618,-6.152337591368621,5.742358700614401,1,2,orange,#ff7f00
bit_5619,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5620,21.999173954524597,-12.29549406965276,0,1,green,#4daf4a
bit_5621,-15.272920922406554,-4.479314752783015,3,4,blue,#8f81f7
bit_5622,21.911830121280868,-12.24193412340994,0,1,green,#4daf4a
bit_5623,11.604105617116742,18.291262956466436,1,2,orange,#ff7f00
bit_5624,-15.033648088203352,-4.524268958742805,3,4,blue,#8f81f7
bit_5625,-8.073927501477653,11.9324420845913,1,2,orange,#ff7f00
bit_5626,-6.692479045915049,11.980863526210063,1,2,orange,#ff7f00
bit_5627,13.020586242775495,-3.5854351625684457,0,1,green,#4daf4a
bit_5628,-12.60001223002673,-1.827502029690456,3,4,blue,#8f81f7
bit_5629,-7.205332276400587,-13.778188732382867,2,3,pink,#f781bf
bit_5630,-2.301251663599845,-12.453055613945455,2,3,pink,#f781bf
bit_5631,13.947952915953069,2.8496772352875563,0,1,green,#4daf4a
bit_5632,-13.954337951385916,-4.096567649911205,3,4,blue,#8f81f7
bit_5633,-7.450655931949523,-12.648958384420204,2,3,pink,#f781bf
bit_5634,-7.39741064038651,12.631408552405562,1,2,orange,#ff7f00
bit_5635,21.290842038114643,-8.311581727713289,0,1,green,#4daf4a
bit_5636,10.045071760064152,16.594774713465817,1,2,orange,#ff7f00
bit_5637,20.12100044021752,-1.7576255834936725,0,1,green,#4daf4a
bit_5638,7.721885376927361,-2.512853109788929,0,1,green,#4daf4a
bit_5639,6.338697534530267,17.743749743276197,1,2,orange,#ff7f00
bit_5640,10.065690915613766,9.793664303768772,1,2,orange,#ff7f00
bit_5641,-13.769502184682477,-1.71034009858447,3,4,blue,#8f81f7
bit_5642,-14.243815364738794,-2.9155911214944097,3,4,blue,#8f81f7
bit_5643,-8.290384198976362,-13.19686513909704,2,3,pink,#f781bf
bit_5644,-5.6991791083455885,6.403602951807466,1,2,orange,#ff7f00
bit_5645,-4.3756361406840245,-14.303285295408646,2,3,pink,#f781bf
bit_5646,-8.312174722241059,11.982442267507032,1,2,orange,#ff7f00
bit_5647,-10.472814864478496,14.330032298965056,1,2,orange,#ff7f00
bit_5648,-13.968130285389185,-1.5775914781156763,3,4,blue,#8f81f7
bit_5649,-15.100582574026554,-4.137767045329071,3,4,blue,#8f81f7
bit_5650,21.040330694134926,-1.691370902916491,0,1,green,#4daf4a
bit_5651,17.793074058101137,6.728145800101489,0,1,green,#4daf4a
bit_5652,10.551021361765905,18.516736032159976,1,2,orange,#ff7f00
bit_5653,-7.375205511793148,12.839003233816667,1,2,orange,#ff7f00
bit_5654,-4.989674050900577,8.20754118561099,1,2,orange,#ff7f00
bit_5655,19.36624125284663,2.2144578450251213,0,1,green,#4daf4a
bit_5656,21.51684551318057,-5.1838536042452565,0,1,green,#4daf4a
bit_5657,19.780372651554703,-1.299126463411315,0,1,green,#4daf4a
bit_5658,3.6508539444852737,15.935614044610183,1,2,orange,#ff7f00
bit_5659,11.848767517956464,19.54839203694901,1,2,orange,#ff7f00
bit_5660,19.43272890785485,-12.040744674750355,0,1,green,#4daf4a
bit_5661,-15.272920922406554,-4.479314752783015,3,4,blue,#8f81f7
bit_5662,21.911830121280868,-12.24193412340994,0,1,green,#4daf4a
bit_5663,23.66171376973096,-8.784205665310067,0,1,green,#4daf4a
bit_5664,-4.24746588915717,-6.423921491696016,2,3,pink,#f781bf
bit_5665,18.909090617558743,2.080540380757232,0,1,green,#4daf4a
bit_5666,-14.00215266600756,-4.22526683140861,3,4,blue,#8f81f7
bit_5667,16.132607970891186,-2.8252144560172603,0,1,green,#4daf4a
bit_5668,-3.7654178598291095,12.26385428408102,1,2,orange,#ff7f00
bit_5669,-1.3002358182075415,12.079873454947045,1,2,orange,#ff7f00
bit_5670,-13.942535227116258,-2.531913036228227,3,4,blue,#8f81f7
bit_5671,-8.43363305047739,12.137243703571512,1,2,orange,#ff7f00
bit_5672,19.365290889662592,-6.748854156510674,0,1,green,#4daf4a
bit_5673,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5674,7.901756816859275,16.86632434223515,1,2,orange,#ff7f00
bit_5675,-3.285543852855458,7.653323461121302,1,2,orange,#ff7f00
bit_5676,22.688644186459737,-2.957380706698651,0,1,green,#4daf4a
bit_5677,10.427524550690194,-7.262958679970968,0,1,green,#4daf4a
bit_5678,-7.845037804031214,-12.5871901892198,2,3,pink,#f781bf
bit_5679,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5680,-6.713748301631658,-10.664567983268183,2,3,pink,#f781bf
bit_5681,20.053999464461462,1.178441557178995,0,1,green,#4daf4a
bit_5682,-8.88337538415951,-9.88262755091077,2,3,pink,#f781bf
bit_5683,13.955059951305335,5.575213689579565,0,1,green,#4daf4a
bit_5684,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5685,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5686,-7.65279162802413,5.914217408051028,1,2,orange,#ff7f00
bit_5687,-13.954337951385916,-4.096567649911205,3,4,blue,#8f81f7
bit_5688,19.035635058924203,2.268725411612017,0,1,green,#4daf4a
bit_5689,21.92864550316978,-3.796718252640733,0,1,green,#4daf4a
bit_5690,-5.6991791083455885,6.403602951807466,1,2,orange,#ff7f00
bit_5691,-7.127131449049405,12.569442327128764,1,2,orange,#ff7f00
bit_5692,5.981192291649554,-6.938505482590046,2,3,pink,#f781bf
bit_5693,-8.566627754513197,-0.7594588900990146,3,4,blue,#8f81f7
bit_5694,-13.72988306462578,-1.6275916610314052,3,4,blue,#8f81f7
bit_5695,-7.365378669812812,12.6194425100445,1,2,orange,#ff7f00
bit_5696,-14.706901254453724,-3.866524839496144,3,4,blue,#8f81f7
bit_5697,20.829599676517176,-0.4900360618541513,0,1,green,#4daf4a
bit_5698,-6.66971044089707,-10.849718248214948,2,3,pink,#f781bf
bit_5699,-5.405760326038692,9.62617479650745,1,2,orange,#ff7f00
bit_5700,0.3864222539338262,16.79587758886192,1,2,orange,#ff7f00
bit_5701,-14.319275223934143,-4.147930710990353,3,4,blue,#8f81f7
bit_5702,18.283117400777485,-11.964707771671751,0,1,green,#4daf4a
bit_5703,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5704,6.855965851638851,1.005456650083478,0,1,green,#4daf4a
bit_5705,8.550057458757168,8.489936273158099,1,2,orange,#ff7f00
bit_5706,16.738083586086404,-10.382784263841453,0,1,green,#4daf4a
bit_5707,22.128952383971157,-11.860193929319276,0,1,green,#4daf4a
bit_5708,18.417535120735483,-12.183299821967632,0,1,green,#4daf4a
bit_5709,-2.114622534507154,15.482100942403408,1,2,orange,#ff7f00
bit_5710,18.504250460609995,-6.211997716996991,0,1,green,#4daf4a
bit_5711,-8.182064262279715,-13.337332332879116,2,3,pink,#f781bf
bit_5712,0.2630452557747944,14.262061119401377,1,2,orange,#ff7f00
bit_5713,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5714,-15.304952892980252,-4.467348710421953,3,4,blue,#8f81f7
bit_5715,19.022543679012266,4.552487333777338,0,1,green,#4daf4a
bit_5716,-2.5724482373855557,14.29089479413106,1,2,orange,#ff7f00
bit_5717,22.688644186459737,-2.957380706698651,0,1,green,#4daf4a
bit_5718,0.1481750331704195,16.845877771777662,1,2,orange,#ff7f00
bit_5719,-15.272920922406554,-4.479314752783015,3,4,blue,#8f81f7
bit_5720,0.5778145464378204,14.691328095969638,1,2,orange,#ff7f00
bit_5721,-3.077602080484991,7.850486123475696,1,2,orange,#ff7f00
bit_5722,-8.290384198976362,-13.19686513909704,2,3,pink,#f781bf
bit_5723,-7.8770697746049185,-12.57522414685874,2,3,pink,#f781bf
bit_5724,-0.3139278196055864,15.61786054201587,1,2,orange,#ff7f00
bit_5725,-14.333758616604516,3.500384245401388,3,4,blue,#8f81f7
bit_5726,-15.213493166114244,-2.5446327025404925,3,4,blue,#8f81f7
bit_5727,-13.72988306462578,-1.6275916610314052,3,4,blue,#8f81f7
bit_5728,-15.272920922406554,-4.479314752783015,3,4,blue,#8f81f7
bit_5729,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5730,-12.697313679954656,-5.403664439122455,3,4,blue,#8f81f7
bit_5731,-8.182064262279715,-13.337332332879116,2,3,pink,#f781bf
bit_5732,20.58096461317779,0.3225339385754906,0,1,green,#4daf4a
bit_5733,-7.795451992098251,12.014617847517302,1,2,orange,#ff7f00
bit_5734,-13.130618592874304,-2.367620809953656,3,4,blue,#8f81f7
bit_5735,20.609752638376012,-0.820923144225383,0,1,green,#4daf4a
bit_5736,-13.532667832263463,-2.87460210954144,3,4,blue,#8f81f7
bit_5737,9.897878878198584,-4.692574861532198,0,1,green,#4daf4a
bit_5738,0.7063449578107741,-11.853281606552756,2,3,pink,#f781bf
bit_5739,-8.80930464354452,-6.183985806346913,3,4,blue,#8f81f7
bit_5740,-8.528631419739769,-13.146864956181306,2,3,pink,#f781bf
bit_5741,6.51011541293001,16.04800549178364,1,2,orange,#ff7f00
bit_5742,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5743,25.265155248484117,-0.283355773052265,0,1,green,#4daf4a
bit_5744,20.58096461317779,0.3225339385754906,0,1,green,#4daf4a
bit_5745,-8.195385829713983,12.087243520655774,1,2,orange,#ff7f00
bit_5746,-14.514519713585218,-4.1295270078950415,3,4,blue,#8f81f7
bit_5747,19.51953843537832,-1.1594361327545848,0,1,green,#4daf4a
bit_5748,4.259312993437561,-8.773920947769913,2,3,pink,#f781bf
bit_5749,-12.81806659855651,-4.002128755234962,3,4,blue,#8f81f7
bit_5750,-8.353050321447483,13.153508994940063,1,2,orange,#ff7f00
bit_5751,-7.658281320081943,14.350177483797792,1,2,orange,#ff7f00
bit_5752,20.535832222853863,-8.573436503625626,0,1,green,#4daf4a
bit_5753,18.76272517174555,-11.520751714513604,0,1,green,#4daf4a
bit_5754,-15.100582574026554,-4.137767045329071,3,4,blue,#8f81f7
bit_5755,23.054904519211554,-4.37577942509539,0,1,green,#4daf4a
bit_5756,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5757,3.651592003365643,16.923544947863064,1,2,orange,#ff7f00
bit_5758,-15.272920922406554,-4.479314752783015,3,4,blue,#8f81f7
bit_5759,-14.240399886770964,-4.175266648492878,3,4,blue,#8f81f7
bit_5760,-15.100582574026554,-4.137767045329071,3,4,blue,#8f81f7
bit_5761,-14.240399886770964,-4.175266648492878,3,4,blue,#8f81f7
bit_5762,-11.108314363081332,-0.3883043991058645,3,4,blue,#8f81f7
bit_5763,-15.84776499264765,-1.6272111596414711,3,4,blue,#8f81f7
bit_5764,1.0659000355102617,16.172894221618098,1,2,orange,#ff7f00
bit_5765,-7.485868726231933,13.95268739287966,1,2,orange,#ff7f00
bit_5766,24.373121409252654,-0.0863403739900937,0,1,green,#4daf4a
bit_5767,-13.72988306462578,-1.6275916610314052,3,4,blue,#8f81f7
bit_5768,22.26152673059215,-4.367408170212951,0,1,green,#4daf4a
bit_5769,21.17548951502552,-8.884698727331337,0,1,green,#4daf4a
bit_5770,18.663853113333168,2.755570959435076,0,1,green,#4daf4a
bit_5771,-14.260991010167668,-1.6652053665269042,3,4,blue,#8f81f7
bit_5772,25.3378245611918,-10.122436547660843,0,1,green,#4daf4a
bit_5773,-4.544373632726818,16.53320548083288,1,2,orange,#ff7f00
bit_5774,-8.290384198976362,-13.19686513909704,2,3,pink,#f781bf
bit_5775,-15.05808480168534,-0.5454844963887786,3,4,blue,#8f81f7
bit_5776,21.911830121280868,-12.24193412340994,0,1,green,#4daf4a
bit_5777,-8.202119967007166,-13.904086134490155,2,3,pink,#f781bf
bit_5778,-3.961994162129361,11.65183840678079,1,2,orange,#ff7f00
bit_5779,-6.815317838778782,3.5284133340691617,3,4,blue,#8f81f7
bit_5780,19.741370015048638,0.8618042829798827,0,1,green,#4daf4a
bit_5781,-10.87644226063485,7.322931618252931,1,2,orange,#ff7f00
bit_5782,17.894629540344475,-12.06386770377083,0,1,green,#4daf4a
bit_5783,-8.420311483043124,-13.28733214996338,2,3,pink,#f781bf
bit_5784,8.743783651311588,8.184475028595555,1,2,orange,#ff7f00
bit_5785,-14.272431857344666,-4.163300606131818,3,4,blue,#8f81f7
bit_5786,-8.182064262279715,-13.337332332879116,2,3,pink,#f781bf
bit_5787,-7.917227762126343,-12.563997764007691,2,3,pink,#f781bf
bit_5788,8.440954711693045,13.399549910056596,1,2,orange,#ff7f00
bit_5789,-12.056558934425116,-2.7228569115002603,3,4,blue,#8f81f7
bit_5790,10.551021361765905,18.516736032159976,1,2,orange,#ff7f00
bit_5791,14.921797859287176,-14.20913034744919,0,1,green,#4daf4a
bit_5792,-8.202119967007166,-13.904086134490155,2,3,pink,#f781bf
bit_5793,21.5296599505724,-4.675273997092911,0,1,green,#4daf4a
bit_5794,4.817530332124194,15.278752982927498,1,2,orange,#ff7f00
bit_5795,-12.534103357643325,-2.219049920060135,3,4,blue,#8f81f7
bit_5796,0.998359698922108,9.458428630316774,1,2,orange,#ff7f00
bit_5797,-0.8053470276124118,12.043568065683646,1,2,orange,#ff7f00
bit_5798,14.981420991671737,-12.999483078230016,0,1,green,#4daf4a
bit_5799,14.968958247397588,-6.983980180040351,0,1,green,#4daf4a
bit_5800,-3.6978741215330206,8.984704986421121,1,2,orange,#ff7f00
bit_5801,-8.261294702097398,12.47879141102546,1,2,orange,#ff7f00
bit_5802,-5.5747662167921055,-13.273805387968508,2,3,pink,#f781bf
bit_5803,-14.272431857344666,-4.163300606131818,3,4,blue,#8f81f7
bit_5804,20.65258393463452,-8.765266609134533,0,1,green,#4daf4a
bit_5805,-13.455157926542824,4.67067661747797,3,4,blue,#8f81f7
bit_5806,-9.649314474122312,4.045590334047838,3,4,blue,#8f81f7
bit_5807,-2.5724482373855557,14.29089479413106,1,2,orange,#ff7f00
bit_5808,17.414640708968868,-13.26095115006616,0,1,green,#4daf4a
bit_5809,-8.073927501477653,11.9324420845913,1,2,orange,#ff7f00
bit_5810,-14.192585172149323,-4.046567466995472,3,4,blue,#8f81f7
bit_5811,0.3864222539338262,16.79587758886192,1,2,orange,#ff7f00
bit_5812,-15.304952892980252,-4.467348710421953,3,4,blue,#8f81f7
bit_5813,18.78954997244496,5.092556751492943,0,1,green,#4daf4a
bit_5814,18.02001631325756,1.6561788361213874,0,1,green,#4daf4a
bit_5815,-7.528176785294451,10.962796971766114,1,2,orange,#ff7f00
bit_5816,24.838802537459276,-10.480242076518453,0,1,green,#4daf4a
bit_5817,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5818,23.929656233587657,3.1693730257181505,0,1,green,#4daf4a
bit_5819,-14.192585172149323,-4.046567466995472,3,4,blue,#8f81f7
bit_5820,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5821,-14.00215266600756,-4.22526683140861,3,4,blue,#8f81f7
bit_5822,-4.137388919920619,-14.353285478324375,2,3,pink,#f781bf
bit_5823,-14.254247287839396,-2.49726322104362,3,4,blue,#8f81f7
bit_5824,-3.6318135560544,14.76776085315675,1,2,orange,#ff7f00
bit_5825,21.040330694134926,-1.691370902916491,0,1,green,#4daf4a
bit_5826,9.6656794136822,3.016218922037738,0,1,green,#4daf4a
bit_5827,-11.60225539022746,1.4736981280642834,3,4,blue,#8f81f7
bit_5828,16.132607970891186,-2.8252144560172603,0,1,green,#4daf4a
bit_5829,-7.943023644699664,10.510303497790018,1,2,orange,#ff7f00
bit_5830,-6.371939758349464,13.12788397369399,1,2,orange,#ff7f00
bit_5831,-5.491707518662618,7.634718589062095,1,2,orange,#ff7f00
bit_5832,-8.877416504587911,3.900671429572656,3,4,blue,#8f81f7
bit_5833,-9.3018652584567,-4.364889725716802,3,4,blue,#8f81f7
bit_5834,-3.0009760126855984,-14.110154516821952,2,3,pink,#f781bf
bit_5835,-7.8770697746049185,-12.57522414685874,2,3,pink,#f781bf
bit_5836,-15.100582574026554,-4.137767045329071,3,4,blue,#8f81f7
bit_5837,23.38871745164916,1.937366769849004,0,1,green,#4daf4a
bit_5838,-8.261294702097398,12.47879141102546,1,2,orange,#ff7f00
bit_5839,-7.099876005176969,-13.74035109316022,2,3,pink,#f781bf
bit_5840,8.390841383074342,17.087933540047555,1,2,orange,#ff7f00
bit_5841,0.7612055171963925,9.570165520563537,1,2,orange,#ff7f00
bit_5842,20.931699707617778,-1.957752609280244,0,1,green,#4daf4a
bit_5843,10.363957272146155,18.06144644033005,1,2,orange,#ff7f00
bit_5844,-6.445017965914886,6.69611861434819,1,2,orange,#ff7f00
bit_5845,-0.0107388987580283,-10.610020492961995,2,3,pink,#f781bf
bit_5846,-8.073927501477653,11.9324420845913,1,2,orange,#ff7f00
bit_5847,-15.034673701643149,-4.529314935698749,3,4,blue,#8f81f7
bit_5848,-5.358167502150931,-11.304948562361394,2,3,pink,#f781bf
bit_5849,-3.6005076608759983,7.969918241672502,1,2,orange,#ff7f00
bit_5850,-7.450655931949523,-12.648958384420204,2,3,pink,#f781bf
bit_5851,-8.195385829713983,12.087243520655774,1,2,orange,#ff7f00
bit_5852,-7.918861204900482,-14.56334710566551,2,3,pink,#f781bf
bit_5853,-14.240399886770964,-4.175266648492878,3,4,blue,#8f81f7
bit_5854,19.66242292997428,-1.5350696507412207,0,1,green,#4daf4a
bit_5855,0.1179800482354223,-8.973565007913015,2,3,pink,#f781bf
bit_5856,23.014096023756544,2.105966109599154,0,1,green,#4daf4a
